t,l,R,eg
0.699000,0.861428,0.215805,0.430763
0.700000,0.861276,0.216096,0.430668
0.701000,0.861123,0.216387,0.430573
0.702000,0.860971,0.216677,0.430478
0.703000,0.860819,0.216968,0.430383
0.704000,0.860667,0.217259,0.430288
0.705000,0.860515,0.217549,0.430194
0.706000,0.860363,0.217840,0.430099
0.707000,0.860212,0.218130,0.430004
0.708000,0.860060,0.218421,0.429909
0.709000,0.859909,0.218711,0.429815
0.710000,0.859757,0.219001,0.429720
0.711000,0.859606,0.219292,0.429625
0.712000,0.859455,0.219582,0.429531
0.713000,0.859304,0.219872,0.429436
0.714000,0.859153,0.220162,0.429342
0.715000,0.859002,0.220451,0.429247
0.716000,0.858852,0.220741,0.429152
0.717000,0.858701,0.221031,0.429058
0.718000,0.858551,0.221321,0.428963
0.719000,0.858400,0.221610,0.428869
0.720000,0.858250,0.221900,0.428774
0.721000,0.858100,0.222189,0.428680
0.722000,0.857950,0.222479,0.428585
0.723000,0.857800,0.222768,0.428491
0.724000,0.857650,0.223057,0.428396
0.725000,0.857501,0.223346,0.428302
0.726000,0.857351,0.223635,0.428208
0.727000,0.857202,0.223924,0.428113
0.728000,0.857052,0.224213,0.428019
0.729000,0.856903,0.224502,0.427924
0.730000,0.856754,0.224791,0.427830
0.731000,0.856605,0.225080,0.427736
0.732000,0.856456,0.225368,0.427641
0.733000,0.856307,0.225657,0.427547
0.734000,0.856159,0.225945,0.427453
0.735000,0.856010,0.226234,0.427359
0.736000,0.855862,0.226522,0.427264
0.737000,0.855714,0.226811,0.427170
0.738000,0.855565,0.227099,0.427076
0.739000,0.855417,0.227387,0.426982
0.740000,0.855269,0.227675,0.426888
0.741000,0.855121,0.227963,0.426793
0.742000,0.854974,0.228251,0.426699
0.743000,0.854826,0.228539,0.426605
0.744000,0.854678,0.228826,0.426511
0.745000,0.854531,0.229114,0.426417
0.746000,0.854384,0.229402,0.426323
0.747000,0.854236,0.229689,0.426229
0.748000,0.854089,0.229977,0.426135
0.749000,0.853942,0.230264,0.426041
0.750000,0.853795,0.230552,0.425947
0.751000,0.853648,0.230839,0.425853
0.752000,0.853502,0.231126,0.425759
0.753000,0.853355,0.231413,0.425665
0.754000,0.853209,0.231700,0.425571
0.755000,0.853062,0.231987,0.425477
0.756000,0.852916,0.232274,0.425383
0.757000,0.852770,0.232561,0.425290
0.758000,0.852624,0.232848,0.425196
0.759000,0.852478,0.233134,0.425102
0.760000,0.852332,0.233421,0.425008
0.761000,0.852187,0.233707,0.424914
0.762000,0.852041,0.233994,0.424820
0.763000,0.851896,0.234280,0.424727
0.764000,0.851750,0.234566,0.424633
0.765000,0.851605,0.234853,0.424539
0.766000,0.851460,0.235139,0.424446
0.767000,0.851315,0.235425,0.424352
0.768000,0.851170,0.235711,0.424258
0.769000,0.851025,0.235997,0.424165
0.770000,0.850880,0.236283,0.424071
0.771000,0.850736,0.236568,0.423977
0.772000,0.850591,0.236854,0.423884
0.773000,0.850447,0.237140,0.423790
0.774000,0.850302,0.237425,0.423697
0.775000,0.850158,0.237711,0.423603
0.776000,0.850014,0.237996,0.423509
0.777000,0.849870,0.238281,0.423416
0.778000,0.849726,0.238567,0.423322
0.779000,0.849583,0.238852,0.423229
0.780000,0.849439,0.239137,0.423136
0.781000,0.849295,0.239422,0.423042
0.782000,0.849152,0.239707,0.422949
0.783000,0.849009,0.239992,0.422855
0.784000,0.848865,0.240276,0.422762
0.785000,0.848722,0.240561,0.422669
0.786000,0.848579,0.240846,0.422575
0.787000,0.848436,0.241130,0.422482
0.788000,0.848294,0.241415,0.422389
0.789000,0.848151,0.241699,0.422295
0.790000,0.848008,0.241984,0.422202
0.791000,0.847866,0.242268,0.422109
0.792000,0.847723,0.242552,0.422016
0.793000,0.847581,0.242836,0.421922
0.794000,0.847439,0.243120,0.421829
0.795000,0.847297,0.243404,0.421736
0.796000,0.847155,0.243688,0.421643
0.797000,0.847013,0.243972,0.421550
0.798000,0.846872,0.244255,0.421456
0.799000,0.846730,0.244539,0.421363
0.800000,0.846588,0.244823,0.421270
0.801000,0.846447,0.245106,0.421177
0.802000,0.846306,0.245389,0.421084
0.803000,0.846164,0.245673,0.420991
0.804000,0.846023,0.245956,0.420898
0.805000,0.845882,0.246239,0.420805
0.806000,0.845742,0.246522,0.420712
0.807000,0.845601,0.246805,0.420619
0.808000,0.845460,0.247088,0.420526
0.809000,0.845320,0.247371,0.420433
0.810000,0.845179,0.247654,0.420340
0.811000,0.845039,0.247937,0.420248
0.812000,0.844898,0.248219,0.420155
0.813000,0.844758,0.248502,0.420062
0.814000,0.844618,0.248784,0.419969
0.815000,0.844478,0.249067,0.419876
0.816000,0.844338,0.249349,0.419783
0.817000,0.844199,0.249631,0.419691
0.818000,0.844059,0.249914,0.419598
0.819000,0.843920,0.250196,0.419505
0.820000,0.843780,0.250478,0.419412
0.821000,0.843641,0.250760,0.419320
0.822000,0.843502,0.251041,0.419227
0.823000,0.843363,0.251323,0.419134
0.824000,0.843224,0.251605,0.419042
0.825000,0.843085,0.251887,0.418949
0.826000,0.842946,0.252168,0.418856
0.827000,0.842807,0.252450,0.418764
0.828000,0.842669,0.252731,0.418671
0.829000,0.842530,0.253012,0.418579
0.830000,0.842392,0.253293,0.418486
0.831000,0.842253,0.253575,0.418394
0.832000,0.842115,0.253856,0.418301
0.833000,0.841977,0.254137,0.418209
0.834000,0.841839,0.254418,0.418116
0.835000,0.841701,0.254698,0.418024
0.836000,0.841564,0.254979,0.417931
0.837000,0.841426,0.255260,0.417839
0.838000,0.841288,0.255541,0.417747
0.839000,0.841151,0.255821,0.417654
0.840000,0.841014,0.256102,0.417562
0.841000,0.840876,0.256382,0.417470
0.842000,0.840739,0.256662,0.417377
0.843000,0.840602,0.256942,0.417285
0.844000,0.840465,0.257223,0.417193
0.845000,0.840329,0.257503,0.417100
0.846000,0.840192,0.257783,0.417008
0.847000,0.840055,0.258062,0.416916
0.848000,0.839919,0.258342,0.416824
0.849000,0.839782,0.258622,0.416732
0.850000,0.839646,0.258902,0.416639
0.851000,0.839510,0.259181,0.416547
0.852000,0.839374,0.259461,0.416455
0.853000,0.839238,0.259740,0.416363
0.854000,0.839102,0.260019,0.416271
0.855000,0.838966,0.260299,0.416179
0.856000,0.838830,0.260578,0.416087
0.857000,0.838695,0.260857,0.415995
0.858000,0.838559,0.261136,0.415903
0.859000,0.838424,0.261415,0.415811
0.860000,0.838288,0.261694,0.415719
0.861000,0.838153,0.261973,0.415627
0.862000,0.838018,0.262251,0.415535
0.863000,0.837883,0.262530,0.415443
0.864000,0.837748,0.262809,0.415351
0.865000,0.837613,0.263087,0.415259
0.866000,0.837479,0.263365,0.415168
0.867000,0.837344,0.263644,0.415076
0.868000,0.837210,0.263922,0.414984
0.869000,0.837075,0.264200,0.414892
0.870000,0.836941,0.264478,0.414800
0.871000,0.836807,0.264756,0.414709
0.872000,0.836673,0.265034,0.414617
0.873000,0.836539,0.265312,0.414525
0.874000,0.836405,0.265590,0.414433
0.875000,0.836271,0.265867,0.414342
0.876000,0.836137,0.266145,0.414250
0.877000,0.836004,0.266422,0.414158
0.878000,0.835870,0.266700,0.414067
0.879000,0.835737,0.266977,0.413975
0.880000,0.835604,0.267254,0.413884
0.881000,0.835470,0.267531,0.413792
0.882000,0.835337,0.267809,0.413701
0.883000,0.835204,0.268086,0.413609
0.884000,0.835071,0.268362,0.413518
0.885000,0.834939,0.268639,0.413426
0.886000,0.834806,0.268916,0.413335
0.887000,0.834673,0.269193,0.413243
0.888000,0.834541,0.269469,0.413152
0.889000,0.834408,0.269746,0.413060
0.890000,0.834276,0.270022,0.412969
0.891000,0.834144,0.270299,0.412878
0.892000,0.834012,0.270575,0.412786
0.893000,0.833880,0.270851,0.412695
0.894000,0.833748,0.271127,0.412604
0.895000,0.833616,0.271403,0.412512
0.896000,0.833485,0.271679,0.412421
0.897000,0.833353,0.271955,0.412330
0.898000,0.833221,0.272231,0.412239
0.899000,0.833090,0.272507,0.412147
0.900000,0.832959,0.272782,0.412056
0.901000,0.832828,0.273058,0.411965
0.902000,0.832696,0.273333,0.411874
0.903000,0.832565,0.273609,0.411783
0.904000,0.832434,0.273884,0.411692
0.905000,0.832304,0.274159,0.411600
0.906000,0.832173,0.274434,0.411509
0.907000,0.832042,0.274709,0.411418
0.908000,0.831912,0.274984,0.411327
0.909000,0.831781,0.275259,0.411236
0.910000,0.831651,0.275534,0.411145
0.911000,0.831521,0.275809,0.411054
0.912000,0.831391,0.276084,0.410963
0.913000,0.831261,0.276358,0.410872
0.914000,0.831131,0.276633,0.410781
0.915000,0.831001,0.276907,0.410691
0.916000,0.830871,0.277181,0.410600
0.917000,0.830742,0.277456,0.410509
0.918000,0.830612,0.277730,0.410418
0.919000,0.830483,0.278004,0.410327
0.920000,0.830353,0.278278,0.410236
0.921000,0.830224,0.278552,0.410146
0.922000,0.830095,0.278826,0.410055
0.923000,0.829966,0.279099,0.409964
0.924000,0.829837,0.279373,0.409873
0.925000,0.829708,0.279647,0.409783
0.926000,0.829579,0.279920,0.409692
0.927000,0.829451,0.280193,0.409601
0.928000,0.829322,0.280467,0.409511
0.929000,0.829194,0.280740,0.409420
0.930000,0.829065,0.281013,0.409330
0.931000,0.828937,0.281286,0.409239
0.932000,0.828809,0.281559,0.409148
0.933000,0.828681,0.281832,0.409058
0.934000,0.828553,0.282105,0.408967
0.935000,0.828425,0.282378,0.408877
0.936000,0.828297,0.282650,0.408786
0.937000,0.828169,0.282923,0.408696
0.938000,0.828042,0.283196,0.408605
0.939000,0.827914,0.283468,0.408515
0.940000,0.827787,0.283740,0.408425
0.941000,0.827659,0.284013,0.408334
0.942000,0.827532,0.284285,0.408244
0.943000,0.827405,0.284557,0.408154
0.944000,0.827278,0.284829,0.408063
0.945000,0.827151,0.285101,0.407973
0.946000,0.827024,0.285373,0.407883
0.947000,0.826898,0.285644,0.407792
0.948000,0.826771,0.285916,0.407702
0.949000,0.826644,0.286188,0.407612
0.950000,0.826518,0.286459,0.407522
0.951000,0.826391,0.286730,0.407432
0.952000,0.826265,0.287002,0.407341
0.953000,0.826139,0.287273,0.407251
0.954000,0.826013,0.287544,0.407161
0.955000,0.825887,0.287815,0.407071
0.956000,0.825761,0.288086,0.406981
0.957000,0.825635,0.288357,0.406891
0.958000,0.825510,0.288628,0.406801
0.959000,0.825384,0.288899,0.406711
0.960000,0.825258,0.289169,0.406621
0.961000,0.825133,0.289440,0.406531
0.962000,0.825008,0.289710,0.406441
0.963000,0.824882,0.289981,0.406351
0.964000,0.824757,0.290251,0.406261
0.965000,0.824632,0.290521,0.406171
0.966000,0.824507,0.290792,0.406081
0.967000,0.824383,0.291062,0.405992
0.968000,0.824258,0.291332,0.405902
0.969000,0.824133,0.291602,0.405812
0.970000,0.824009,0.291871,0.405722
0.971000,0.823884,0.292141,0.405632
0.972000,0.823760,0.292411,0.405543
0.973000,0.823635,0.292680,0.405453
0.974000,0.823511,0.292950,0.405363
0.975000,0.823387,0.293219,0.405273
0.976000,0.823263,0.293489,0.405184
0.977000,0.823139,0.293758,0.405094
0.978000,0.823015,0.294027,0.405004
0.979000,0.822892,0.294296,0.404915
0.980000,0.822768,0.294565,0.404825
0.981000,0.822644,0.294834,0.404736
0.982000,0.822521,0.295103,0.404646
0.983000,0.822398,0.295371,0.404557
0.984000,0.822274,0.295640,0.404467
0.985000,0.822151,0.295909,0.404378
0.986000,0.822028,0.296177,0.404288
0.987000,0.821905,0.296445,0.404199
0.988000,0.821782,0.296714,0.404109
0.989000,0.821659,0.296982,0.404020
0.990000,0.821537,0.297250,0.403930
0.991000,0.821414,0.297518,0.403841
0.992000,0.821291,0.297786,0.403752
0.993000,0.821169,0.298054,0.403662
0.994000,0.821047,0.298322,0.403573
0.995000,0.820924,0.298589,0.403484
0.996000,0.820802,0.298857,0.403395
0.997000,0.820680,0.299125,0.403305
0.998000,0.820558,0.299392,0.403216
0.999000,0.820436,0.299659,0.403127
1.000000,0.820315,0.299927,0.403038
1.001000,0.820193,0.300194,0.402949
1.002000,0.820071,0.300461,0.402859
1.003000,0.819950,0.300728,0.402770
1.004000,0.819828,0.300995,0.402681
1.005000,0.819707,0.301262,0.402592
1.006000,0.819586,0.301529,0.402503
1.007000,0.819465,0.301795,0.402414
1.008000,0.819344,0.302062,0.402325
1.009000,0.819223,0.302328,0.402236
1.010000,0.819102,0.302595,0.402147
1.011000,0.818981,0.302861,0.402058
1.012000,0.818860,0.303127,0.401969
1.013000,0.818740,0.303393,0.401880
1.014000,0.818619,0.303660,0.401791
1.015000,0.818499,0.303926,0.401703
1.016000,0.818378,0.304191,0.401614
1.017000,0.818258,0.304457,0.401525
1.018000,0.818138,0.304723,0.401436
1.019000,0.818018,0.304989,0.401347
1.020000,0.817898,0.305254,0.401259
1.021000,0.817778,0.305520,0.401170
1.022000,0.817658,0.305785,0.401081
1.023000,0.817538,0.306050,0.400992
1.024000,0.817419,0.306316,0.400904
1.025000,0.817299,0.306581,0.400815
1.026000,0.817180,0.306846,0.400726
1.027000,0.817061,0.307111,0.400638
1.028000,0.816941,0.307376,0.400549
1.029000,0.816822,0.307640,0.400461
1.030000,0.816703,0.307905,0.400372
1.031000,0.816584,0.308170,0.400284
1.032000,0.816465,0.308434,0.400195
1.033000,0.816346,0.308699,0.400107
1.034000,0.816228,0.308963,0.400018
1.035000,0.816109,0.309227,0.399930
1.036000,0.815990,0.309491,0.399841
1.037000,0.815872,0.309756,0.399753
1.038000,0.815754,0.310020,0.399664
1.039000,0.815635,0.310284,0.399576
1.040000,0.815517,0.310547,0.399488
1.041000,0.815399,0.310811,0.399399
1.042000,0.815281,0.311075,0.399311
1.043000,0.815163,0.311338,0.399223
1.044000,0.815045,0.311602,0.399134
1.045000,0.814928,0.311865,0.399046
1.046000,0.814810,0.312129,0.398958
1.047000,0.814692,0.312392,0.398870
1.048000,0.814575,0.312655,0.398782
1.049000,0.814458,0.312918,0.398693
1.050000,0.814340,0.313181,0.398605
1.051000,0.814223,0.313444,0.398517
1.052000,0.814106,0.313707,0.398429
1.053000,0.813989,0.313969,0.398341
1.054000,0.813872,0.314232,0.398253
1.055000,0.813755,0.314495,0.398165
1.056000,0.813638,0.314757,0.398077
1.057000,0.813522,0.315019,0.397989
1.058000,0.813405,0.315282,0.397901
1.059000,0.813289,0.315544,0.397813
1.060000,0.813172,0.315806,0.397725
1.061000,0.813056,0.316068,0.397637
1.062000,0.812940,0.316330,0.397549
1.063000,0.812823,0.316592,0.397462
1.064000,0.812707,0.316853,0.397374
1.065000,0.812591,0.317115,0.397286
1.066000,0.812475,0.317377,0.397198
1.067000,0.812360,0.317638,0.397110
1.068000,0.812244,0.317900,0.397023
1.069000,0.812128,0.318161,0.396935
1.070000,0.812013,0.318422,0.396847
1.071000,0.811897,0.318683,0.396759
1.072000,0.811782,0.318944,0.396672
1.073000,0.811667,0.319205,0.396584
1.074000,0.811551,0.319466,0.396496
1.075000,0.811436,0.319727,0.396409
1.076000,0.811321,0.319988,0.396321
1.077000,0.811206,0.320248,0.396234
1.078000,0.811092,0.320509,0.396146
1.079000,0.810977,0.320769,0.396059
1.080000,0.810862,0.321030,0.395971
1.081000,0.810747,0.321290,0.395884
1.082000,0.810633,0.321550,0.395796
1.083000,0.810519,0.321810,0.395709
1.084000,0.810404,0.322070,0.395621
1.085000,0.810290,0.322330,0.395534
1.086000,0.810176,0.322590,0.395447
1.087000,0.810062,0.322850,0.395359
1.088000,0.809948,0.323109,0.395272
1.089000,0.809834,0.323369,0.395185
1.090000,0.809720,0.323628,0.395097
1.091000,0.809606,0.323888,0.395010
1.092000,0.809493,0.324147,0.394923
1.093000,0.809379,0.324406,0.394836
1.094000,0.809266,0.324665,0.394748
1.095000,0.809152,0.324924,0.394661
1.096000,0.809039,0.325183,0.394574
1.097000,0.808926,0.325442,0.394487
1.098000,0.808813,0.325701,0.394400
1.099000,0.808699,0.325960,0.394313
1.100000,0.808587,0.326218,0.394226
1.101000,0.808474,0.326477,0.394138
1.102000,0.808361,0.326735,0.394051
1.103000,0.808248,0.326994,0.393964
1.104000,0.808135,0.327252,0.393877
1.105000,0.808023,0.327510,0.393790
1.106000,0.807910,0.327768,0.393704
1.107000,0.807798,0.328026,0.393617
1.108000,0.807686,0.328284,0.393530
1.109000,0.807574,0.328542,0.393443
1.110000,0.807462,0.328799,0.393356
1.111000,0.807349,0.329057,0.393269
1.112000,0.807238,0.329315,0.393182
1.113000,0.807126,0.329572,0.393096
1.114000,0.807014,0.329829,0.393009
1.115000,0.806902,0.330087,0.392922
1.116000,0.806791,0.330344,0.392835
1.117000,0.806679,0.330601,0.392749
1.118000,0.806568,0.330858,0.392662
1.119000,0.806456,0.331115,0.392575
1.120000,0.806345,0.331372,0.392489
1.121000,0.806234,0.331629,0.392402
1.122000,0.806123,0.331885,0.392315
1.123000,0.806012,0.332142,0.392229
1.124000,0.805901,0.332398,0.392142
1.125000,0.805790,0.332655,0.392056
1.126000,0.805679,0.332911,0.391969
1.127000,0.805568,0.333167,0.391883
1.128000,0.805458,0.333423,0.391796
1.129000,0.805347,0.333679,0.391710
1.130000,0.805237,0.333935,0.391623
1.131000,0.805126,0.334191,0.391537
1.132000,0.805016,0.334447,0.391450
1.133000,0.804906,0.334703,0.391364
1.134000,0.804796,0.334958,0.391278
1.135000,0.804686,0.335214,0.391191
1.136000,0.804576,0.335469,0.391105
1.137000,0.804466,0.335724,0.391019
1.138000,0.804356,0.335980,0.390933
1.139000,0.804246,0.336235,0.390846
1.140000,0.804137,0.336490,0.390760
1.141000,0.804027,0.336745,0.390674
1.142000,0.803918,0.337000,0.390588
1.143000,0.803808,0.337255,0.390502
1.144000,0.803699,0.337509,0.390416
1.145000,0.803590,0.337764,0.390329
1.146000,0.803481,0.338018,0.390243
1.147000,0.803372,0.338273,0.390157
1.148000,0.803263,0.338527,0.390071
1.149000,0.803154,0.338782,0.389985
1.150000,0.803045,0.339036,0.389899
1.151000,0.802936,0.339290,0.389813
1.152000,0.802828,0.339544,0.389727
1.153000,0.802719,0.339798,0.389641
1.154000,0.802611,0.340052,0.389555
1.155000,0.802502,0.340305,0.389470
1.156000,0.802394,0.340559,0.389384
1.157000,0.802286,0.340812,0.389298
1.158000,0.802178,0.341066,0.389212
1.159000,0.802070,0.341319,0.389126
1.160000,0.801962,0.341573,0.389040
1.161000,0.801854,0.341826,0.388955
1.162000,0.801746,0.342079,0.388869
1.163000,0.801638,0.342332,0.388783
1.164000,0.801531,0.342585,0.388698
1.165000,0.801423,0.342838,0.388612
1.166000,0.801315,0.343090,0.388526
1.167000,0.801208,0.343343,0.388441
1.168000,0.801101,0.343596,0.388355
1.169000,0.800993,0.343848,0.388269
1.170000,0.800886,0.344101,0.388184
1.171000,0.800779,0.344353,0.388098
1.172000,0.800672,0.344605,0.388013
1.173000,0.800565,0.344857,0.387927
1.174000,0.800458,0.345109,0.387842
1.175000,0.800352,0.345361,0.387756
1.176000,0.800245,0.345613,0.387671
1.177000,0.800138,0.345865,0.387586
1.178000,0.800032,0.346116,0.387500
1.179000,0.799925,0.346368,0.387415
1.180000,0.799819,0.346620,0.387330
1.181000,0.799713,0.346871,0.387244
1.182000,0.799606,0.347122,0.387159
1.183000,0.799500,0.347373,0.387074
1.184000,0.799394,0.347625,0.386988
1.185000,0.799288,0.347876,0.386903
1.186000,0.799182,0.348127,0.386818
1.187000,0.799077,0.348378,0.386733
1.188000,0.798971,0.348628,0.386648
1.189000,0.798865,0.348879,0.386562
1.190000,0.798760,0.349130,0.386477
1.191000,0.798654,0.349380,0.386392
1.192000,0.798549,0.349631,0.386307
1.193000,0.798443,0.349881,0.386222
1.194000,0.798338,0.350131,0.386137
1.195000,0.798233,0.350381,0.386052
1.196000,0.798128,0.350631,0.385967
1.197000,0.798023,0.350881,0.385882
1.198000,0.797918,0.351131,0.385797
1.199000,0.797813,0.351381,0.385712
1.200000,0.797708,0.351631,0.385627
1.201000,0.797603,0.351880,0.385542
1.202000,0.797499,0.352130,0.385458
1.203000,0.797394,0.352379,0.385373
1.204000,0.797290,0.352629,0.385288
1.205000,0.797185,0.352878,0.385203
1.206000,0.797081,0.353127,0.385118
1.207000,0.796977,0.353376,0.385034
1.208000,0.796873,0.353625,0.384949
1.209000,0.796769,0.353874,0.384864
1.210000,0.796665,0.354123,0.384779
1.211000,0.796561,0.354372,0.384695
1.212000,0.796457,0.354620,0.384610
1.213000,0.796353,0.354869,0.384526
1.214000,0.796249,0.355117,0.384441
1.215000,0.796146,0.355366,0.384356
1.216000,0.796042,0.355614,0.384272
1.217000,0.795939,0.355862,0.384187
1.218000,0.795835,0.356110,0.384103
1.219000,0.795732,0.356358,0.384018
1.220000,0.795629,0.356606,0.383934
1.221000,0.795526,0.356854,0.383849
1.222000,0.795423,0.357102,0.383765
1.223000,0.795320,0.357349,0.383681
1.224000,0.795217,0.357597,0.383596
1.225000,0.795114,0.357844,0.383512
1.226000,0.795011,0.358092,0.383428
1.227000,0.794908,0.358339,0.383343
1.228000,0.794806,0.358586,0.383259
1.229000,0.794703,0.358833,0.383175
1.230000,0.794601,0.359080,0.383090
1.231000,0.794498,0.359327,0.383006
1.232000,0.794396,0.359574,0.382922
1.233000,0.794294,0.359821,0.382838
1.234000,0.794192,0.360067,0.382754
1.235000,0.794090,0.360314,0.382670
1.236000,0.793988,0.360560,0.382585
1.237000,0.793886,0.360807,0.382501
1.238000,0.793784,0.361053,0.382417
1.239000,0.793682,0.361299,0.382333
1.240000,0.793580,0.361545,0.382249
1.241000,0.793479,0.361791,0.382165
1.242000,0.793377,0.362037,0.382081
1.243000,0.793276,0.362283,0.381997
1.244000,0.793174,0.362529,0.381913
1.245000,0.793073,0.362775,0.381829
1.246000,0.792972,0.363020,0.381746
1.247000,0.792871,0.363266,0.381662
1.248000,0.792770,0.363511,0.381578
1.249000,0.792669,0.363756,0.381494
