t,eg
1.399000,0.301225
1.400000,0.301148
1.401000,0.301072
1.402000,0.300996
1.403000,0.300919
1.404000,0.300843
1.405000,0.300767
1.406000,0.300691
1.407000,0.300615
1.408000,0.300539
1.409000,0.300463
1.410000,0.300387
1.411000,0.300311
1.412000,0.300235
1.413000,0.300159
1.414000,0.300084
1.415000,0.300008
1.416000,0.299932
1.417000,0.299857
1.418000,0.299781
1.419000,0.299706
1.420000,0.299631
1.421000,0.299555
1.422000,0.299480
1.423000,0.299405
1.424000,0.299329
1.425000,0.299254
1.426000,0.299179
1.427000,0.299104
1.428000,0.299029
1.429000,0.298954
1.430000,0.298879
1.431000,0.298804
1.432000,0.298730
1.433000,0.298655
1.434000,0.298580
1.435000,0.298506
1.436000,0.298431
1.437000,0.298356
1.438000,0.298282
1.439000,0.298207
1.440000,0.298133
1.441000,0.298059
1.442000,0.297984
1.443000,0.297910
1.444000,0.297836
1.445000,0.297762
1.446000,0.297688
1.447000,0.297614
1.448000,0.297540
1.449000,0.297466
1.450000,0.297392
1.451000,0.297318
1.452000,0.297244
1.453000,0.297170
1.454000,0.297097
1.455000,0.297023
1.456000,0.296949
1.457000,0.296876
1.458000,0.296802
1.459000,0.296729
1.460000,0.296655
1.461000,0.296582
1.462000,0.296509
1.463000,0.296435
1.464000,0.296362
1.465000,0.296289
1.466000,0.296216
1.467000,0.296143
1.468000,0.296070
1.469000,0.295997
1.470000,0.295924
1.471000,0.295851
1.472000,0.295778
1.473000,0.295705
1.474000,0.295633
1.475000,0.295560
1.476000,0.295487
1.477000,0.295415
1.478000,0.295342
1.479000,0.295270
1.480000,0.295197
1.481000,0.295125
1.482000,0.295052
1.483000,0.294980
1.484000,0.294908
1.485000,0.294836
1.486000,0.294764
1.487000,0.294691
1.488000,0.294619
1.489000,0.294547
1.490000,0.294475
1.491000,0.294403
1.492000,0.294332
1.493000,0.294260
1.494000,0.294188
1.495000,0.294116
1.496000,0.294044
1.497000,0.293973
1.498000,0.293901
1.499000,0.293830
1.500000,0.293758
1.501000,0.293687
1.502000,0.293615
1.503000,0.293544
1.504000,0.293473
1.505000,0.293401
1.506000,0.293330
1.507000,0.293259
1.508000,0.293188
1.509000,0.293117
1.510000,0.293046
1.511000,0.292975
1.512000,0.292904
1.513000,0.292833
1.514000,0.292762
1.515000,0.292691
1.516000,0.292620
1.517000,0.292550
1.518000,0.292479
1.519000,0.292408
1.520000,0.292338
1.521000,0.292267
1.522000,0.292197
1.523000,0.292126
1.524000,0.292056
1.525000,0.291986
1.526000,0.291915
1.527000,0.291845
1.528000,0.291775
1.529000,0.291705
1.530000,0.291635
1.531000,0.291564
1.532000,0.291494
1.533000,0.291424
1.534000,0.291355
1.535000,0.291285
1.536000,0.291215
1.537000,0.291145
1.538000,0.291075
1.539000,0.291005
1.540000,0.290936
1.541000,0.290866
1.542000,0.290797
1.543000,0.290727
1.544000,0.290658
1.545000,0.290588
1.546000,0.290519
1.547000,0.290449
1.548000,0.290380
1.549000,0.290311
1.550000,0.290242
1.551000,0.290172
1.552000,0.290103
1.553000,0.290034
1.554000,0.289965
1.555000,0.289896
1.556000,0.289827
1.557000,0.289758
1.558000,0.289689
1.559000,0.289621
1.560000,0.289552
1.561000,0.289483
1.562000,0.289414
1.563000,0.289346
1.564000,0.289277
1.565000,0.289209
1.566000,0.289140
1.567000,0.289072
1.568000,0.289003
1.569000,0.288935
1.570000,0.288866
1.571000,0.288798
1.572000,0.288730
1.573000,0.288662
1.574000,0.288593
1.575000,0.288525
1.576000,0.288457
1.577000,0.288389
1.578000,0.288321
1.579000,0.288253
1.580000,0.288185
1.581000,0.288117
1.582000,0.288050
1.583000,0.287982
1.584000,0.287914
1.585000,0.287846
1.586000,0.287779
1.587000,0.287711
1.588000,0.287644
1.589000,0.287576
1.590000,0.287509
1.591000,0.287441
1.592000,0.287374
1.593000,0.287306
1.594000,0.287239
1.595000,0.287172
1.596000,0.287105
1.597000,0.287038
1.598000,0.286970
1.599000,0.286903
1.600000,0.286836
1.601000,0.286769
1.602000,0.286702
1.603000,0.286635
1.604000,0.286568
1.605000,0.286502
1.606000,0.286435
1.607000,0.286368
1.608000,0.286301
1.609000,0.286235
1.610000,0.286168
1.611000,0.286101
1.612000,0.286035
1.613000,0.285968
1.614000,0.285902
1.615000,0.285836
1.616000,0.285769
1.617000,0.285703
1.618000,0.285637
1.619000,0.285570
1.620000,0.285504
1.621000,0.285438
1.622000,0.285372
1.623000,0.285306
1.624000,0.285240
1.625000,0.285174
1.626000,0.285108
1.627000,0.285042
1.628000,0.284976
1.629000,0.284910
1.630000,0.284844
1.631000,0.284779
1.632000,0.284713
1.633000,0.284647
1.634000,0.284582
1.635000,0.284516
1.636000,0.284450
1.637000,0.284385
1.638000,0.284319
1.639000,0.284254
1.640000,0.284189
1.641000,0.284123
1.642000,0.284058
1.643000,0.283993
1.644000,0.283927
1.645000,0.283862
1.646000,0.283797
1.647000,0.283732
1.648000,0.283667
1.649000,0.283602
1.650000,0.283537
1.651000,0.283472
1.652000,0.283407
1.653000,0.283342
1.654000,0.283277
1.655000,0.283213
1.656000,0.283148
1.657000,0.283083
1.658000,0.283019
1.659000,0.282954
1.660000,0.282889
1.661000,0.282825
1.662000,0.282760
1.663000,0.282696
1.664000,0.282631
1.665000,0.282567
1.666000,0.282503
1.667000,0.282438
1.668000,0.282374
1.669000,0.282310
1.670000,0.282246
1.671000,0.282182
1.672000,0.282118
1.673000,0.282054
1.674000,0.281989
1.675000,0.281926
1.676000,0.281862
1.677000,0.281798
1.678000,0.281734
1.679000,0.281670
1.680000,0.281606
1.681000,0.281542
1.682000,0.281479
1.683000,0.281415
1.684000,0.281351
1.685000,0.281288
1.686000,0.281224
1.687000,0.281161
1.688000,0.281097
1.689000,0.281034
1.690000,0.280971
1.691000,0.280907
1.692000,0.280844
1.693000,0.280781
1.694000,0.280717
1.695000,0.280654
1.696000,0.280591
1.697000,0.280528
1.698000,0.280465
1.699000,0.280402
1.700000,0.280339
1.701000,0.280276
1.702000,0.280213
1.703000,0.280150
1.704000,0.280087
1.705000,0.280024
1.706000,0.279962
1.707000,0.279899
1.708000,0.279836
1.709000,0.279773
1.710000,0.279711
1.711000,0.279648
1.712000,0.279586
1.713000,0.279523
1.714000,0.279461
1.715000,0.279398
1.716000,0.279336
1.717000,0.279274
1.718000,0.279211
1.719000,0.279149
1.720000,0.279087
1.721000,0.279024
1.722000,0.278962
1.723000,0.278900
1.724000,0.278838
1.725000,0.278776
1.726000,0.278714
1.727000,0.278652
1.728000,0.278590
1.729000,0.278528
1.730000,0.278466
1.731000,0.278405
1.732000,0.278343
1.733000,0.278281
1.734000,0.278219
1.735000,0.278158
1.736000,0.278096
1.737000,0.278034
1.738000,0.277973
1.739000,0.277911
1.740000,0.277850
1.741000,0.277788
1.742000,0.277727
1.743000,0.277666
1.744000,0.277604
1.745000,0.277543
1.746000,0.277482
1.747000,0.277420
1.748000,0.277359
1.749000,0.277298
1.750000,0.277237
1.751000,0.277176
1.752000,0.277115
1.753000,0.277054
1.754000,0.276993
1.755000,0.276932
1.756000,0.276871
1.757000,0.276810
1.758000,0.276749
1.759000,0.276688
1.760000,0.276628
1.761000,0.276567
1.762000,0.276506
1.763000,0.276446
1.764000,0.276385
1.765000,0.276324
1.766000,0.276264
1.767000,0.276203
1.768000,0.276143
1.769000,0.276083
1.770000,0.276022
1.771000,0.275962
1.772000,0.275901
1.773000,0.275841
1.774000,0.275781
1.775000,0.275721
1.776000,0.275661
1.777000,0.275600
1.778000,0.275540
1.779000,0.275480
1.780000,0.275420
1.781000,0.275360
1.782000,0.275300
1.783000,0.275240
1.784000,0.275180
1.785000,0.275121
1.786000,0.275061
1.787000,0.275001
1.788000,0.274941
1.789000,0.274882
1.790000,0.274822
1.791000,0.274762
1.792000,0.274703
1.793000,0.274643
1.794000,0.274584
1.795000,0.274524
1.796000,0.274465
1.797000,0.274405
1.798000,0.274346
1.799000,0.274286
1.800000,0.274227
1.801000,0.274168
1.802000,0.274109
1.803000,0.274049
1.804000,0.273990
1.805000,0.273931
1.806000,0.273872
1.807000,0.273813
1.808000,0.273754
1.809000,0.273695
1.810000,0.273636
1.811000,0.273577
1.812000,0.273518
1.813000,0.273459
1.814000,0.273400
1.815000,0.273341
1.816000,0.273283
1.817000,0.273224
1.818000,0.273165
1.819000,0.273107
1.820000,0.273048
1.821000,0.272989
1.822000,0.272931
1.823000,0.272872
1.824000,0.272814
1.825000,0.272755
1.826000,0.272697
1.827000,0.272639
1.828000,0.272580
1.829000,0.272522
1.830000,0.272464
1.831000,0.272405
1.832000,0.272347
1.833000,0.272289
1.834000,0.272231
1.835000,0.272173
1.836000,0.272115
1.837000,0.272057
1.838000,0.271999
1.839000,0.271941
1.840000,0.271883
1.841000,0.271825
1.842000,0.271767
1.843000,0.271709
1.844000,0.271651
1.845000,0.271593
1.846000,0.271536
1.847000,0.271478
1.848000,0.271420
1.849000,0.271363
1.850000,0.271305
1.851000,0.271247
1.852000,0.271190
1.853000,0.271132
1.854000,0.271075
1.855000,0.271018
1.856000,0.270960
1.857000,0.270903
1.858000,0.270845
1.859000,0.270788
1.860000,0.270731
1.861000,0.270674
1.862000,0.270616
1.863000,0.270559
1.864000,0.270502
1.865000,0.270445
1.866000,0.270388
1.867000,0.270331
1.868000,0.270274
1.869000,0.270217
1.870000,0.270160
1.871000,0.270103
1.872000,0.270046
1.873000,0.269989
1.874000,0.269933
1.875000,0.269876
1.876000,0.269819
1.877000,0.269762
1.878000,0.269706
1.879000,0.269649
1.880000,0.269592
1.881000,0.269536
1.882000,0.269479
1.883000,0.269423
1.884000,0.269366
1.885000,0.269310
1.886000,0.269253
1.887000,0.269197
1.888000,0.269141
1.889000,0.269084
1.890000,0.269028
1.891000,0.268972
1.892000,0.268916
1.893000,0.268859
1.894000,0.268803
1.895000,0.268747
1.896000,0.268691
1.897000,0.268635
1.898000,0.268579
1.899000,0.268523
1.900000,0.268467
1.901000,0.268411
1.902000,0.268355
1.903000,0.268299
1.904000,0.268243
1.905000,0.268188
1.906000,0.268132
1.907000,0.268076
1.908000,0.268020
1.909000,0.267965
1.910000,0.267909
1.911000,0.267854
1.912000,0.267798
1.913000,0.267742
1.914000,0.267687
1.915000,0.267631
1.916000,0.267576
1.917000,0.267521
1.918000,0.267465
1.919000,0.267410
1.920000,0.267354
1.921000,0.267299
1.922000,0.267244
1.923000,0.267189
1.924000,0.267133
1.925000,0.267078
1.926000,0.267023
1.927000,0.266968
1.928000,0.266913
1.929000,0.266858
1.930000,0.266803
1.931000,0.266748
1.932000,0.266693
1.933000,0.266638
1.934000,0.266583
1.935000,0.266528
1.936000,0.266474
1.937000,0.266419
1.938000,0.266364
1.939000,0.266309
1.940000,0.266255
1.941000,0.266200
1.942000,0.266145
1.943000,0.266091
1.944000,0.266036
1.945000,0.265981
1.946000,0.265927
1.947000,0.265872
1.948000,0.265818
1.949000,0.265764
1.950000,0.265709
1.951000,0.265655
1.952000,0.265601
1.953000,0.265546
1.954000,0.265492
1.955000,0.265438
1.956000,0.265384
1.957000,0.265329
1.958000,0.265275
1.959000,0.265221
1.960000,0.265167
1.961000,0.265113
1.962000,0.265059
1.963000,0.265005
1.964000,0.264951
1.965000,0.264897
1.966000,0.264843
1.967000,0.264789
1.968000,0.264735
1.969000,0.264682
1.970000,0.264628
1.971000,0.264574
1.972000,0.264520
1.973000,0.264467
1.974000,0.264413
1.975000,0.264359
1.976000,0.264306
1.977000,0.264252
1.978000,0.264199
1.979000,0.264145
1.980000,0.264092
1.981000,0.264038
1.982000,0.263985
1.983000,0.263931
1.984000,0.263878
1.985000,0.263825
1.986000,0.263771
1.987000,0.263718
1.988000,0.263665
1.989000,0.263612
1.990000,0.263558
1.991000,0.263505
1.992000,0.263452
1.993000,0.263399
1.994000,0.263346
1.995000,0.263293
1.996000,0.263240
1.997000,0.263187
1.998000,0.263134
1.999000,0.263081
2.000000,0.263028
2.001000,0.262975
2.002000,0.262923
2.003000,0.262870
2.004000,0.262817
2.005000,0.262764
2.006000,0.262712
2.007000,0.262659
2.008000,0.262606
2.009000,0.262554
2.010000,0.262501
2.011000,0.262448
2.012000,0.262396
2.013000,0.262343
2.014000,0.262291
2.015000,0.262238
2.016000,0.262186
2.017000,0.262134
2.018000,0.262081
2.019000,0.262029
2.020000,0.261977
2.021000,0.261924
2.022000,0.261872
2.023000,0.261820
2.024000,0.261768
2.025000,0.261715
2.026000,0.261663
2.027000,0.261611
2.028000,0.261559
2.029000,0.261507
2.030000,0.261455
2.031000,0.261403
2.032000,0.261351
2.033000,0.261299
2.034000,0.261247
2.035000,0.261195
2.036000,0.261144
2.037000,0.261092
2.038000,0.261040
2.039000,0.260988
2.040000,0.260937
2.041000,0.260885
2.042000,0.260833
2.043000,0.260781
2.044000,0.260730
2.045000,0.260678
2.046000,0.260627
2.047000,0.260575
2.048000,0.260524
2.049000,0.260472
2.050000,0.260421
2.051000,0.260369
2.052000,0.260318
2.053000,0.260267
2.054000,0.260215
2.055000,0.260164
2.056000,0.260113
2.057000,0.260061
2.058000,0.260010
2.059000,0.259959
2.060000,0.259908
2.061000,0.259857
2.062000,0.259806
2.063000,0.259754
2.064000,0.259703
2.065000,0.259652
2.066000,0.259601
2.067000,0.259550
2.068000,0.259499
2.069000,0.259449
2.070000,0.259398
2.071000,0.259347
2.072000,0.259296
2.073000,0.259245
2.074000,0.259194
2.075000,0.259144
2.076000,0.259093
2.077000,0.259042
2.078000,0.258992
2.079000,0.258941
2.080000,0.258890
2.081000,0.258840
2.082000,0.258789
2.083000,0.258739
2.084000,0.258688
2.085000,0.258638
2.086000,0.258587
2.087000,0.258537
2.088000,0.258486
2.089000,0.258436
2.090000,0.258386
2.091000,0.258335
2.092000,0.258285
2.093000,0.258235
2.094000,0.258185
2.095000,0.258134
2.096000,0.258084
2.097000,0.258034
2.098000,0.257984
2.099000,0.257934
2.100000,0.257884
2.101000,0.257834
2.102000,0.257784
2.103000,0.257734
2.104000,0.257684
2.105000,0.257634
2.106000,0.257584
2.107000,0.257534
2.108000,0.257484
2.109000,0.257434
2.110000,0.257384
2.111000,0.257335
2.112000,0.257285
2.113000,0.257235
2.114000,0.257186
2.115000,0.257136
2.116000,0.257086
2.117000,0.257037
2.118000,0.256987
2.119000,0.256937
2.120000,0.256888
2.121000,0.256838
2.122000,0.256789
2.123000,0.256740
2.124000,0.256690
2.125000,0.256641
2.126000,0.256591
2.127000,0.256542
2.128000,0.256493
2.129000,0.256443
2.130000,0.256394
2.131000,0.256345
2.132000,0.256296
2.133000,0.256246
2.134000,0.256197
2.135000,0.256148
2.136000,0.256099
2.137000,0.256050
2.138000,0.256001
2.139000,0.255952
2.140000,0.255903
2.141000,0.255854
2.142000,0.255805
2.143000,0.255756
2.144000,0.255707
2.145000,0.255658
2.146000,0.255609
2.147000,0.255560
2.148000,0.255512
2.149000,0.255463
2.150000,0.255414
2.151000,0.255365
2.152000,0.255317
2.153000,0.255268
2.154000,0.255219
2.155000,0.255171
2.156000,0.255122
2.157000,0.255074
2.158000,0.255025
2.159000,0.254977
2.160000,0.254928
2.161000,0.254880
2.162000,0.254831
2.163000,0.254783
2.164000,0.254734
2.165000,0.254686
2.166000,0.254638
2.167000,0.254589
2.168000,0.254541
2.169000,0.254493
2.170000,0.254445
2.171000,0.254396
2.172000,0.254348
2.173000,0.254300
2.174000,0.254252
2.175000,0.254204
2.176000,0.254156
2.177000,0.254108
2.178000,0.254060
2.179000,0.254012
2.180000,0.253964
2.181000,0.253916
2.182000,0.253868
2.183000,0.253820
2.184000,0.253772
2.185000,0.253724
2.186000,0.253676
2.187000,0.253629
2.188000,0.253581
2.189000,0.253533
2.190000,0.253485
2.191000,0.253438
2.192000,0.253390
2.193000,0.253342
2.194000,0.253295
2.195000,0.253247
2.196000,0.253199
2.197000,0.253152
2.198000,0.253104
2.199000,0.253057
2.200000,0.253009
2.201000,0.252962
2.202000,0.252914
2.203000,0.252867
2.204000,0.252820
2.205000,0.252772
2.206000,0.252725
2.207000,0.252678
2.208000,0.252630
2.209000,0.252583
2.210000,0.252536
2.211000,0.252489
2.212000,0.252442
2.213000,0.252394
2.214000,0.252347
2.215000,0.252300
2.216000,0.252253
2.217000,0.252206
2.218000,0.252159
2.219000,0.252112
2.220000,0.252065
2.221000,0.252018
2.222000,0.251971
2.223000,0.251924
2.224000,0.251877
2.225000,0.251830
2.226000,0.251784
2.227000,0.251737
2.228000,0.251690
2.229000,0.251643
2.230000,0.251596
2.231000,0.251550
2.232000,0.251503
2.233000,0.251456
2.234000,0.251410
2.235000,0.251363
2.236000,0.251316
2.237000,0.251270
2.238000,0.251223
2.239000,0.251177
2.240000,0.251130
2.241000,0.251084
2.242000,0.251037
2.243000,0.250991
2.244000,0.250945
2.245000,0.250898
2.246000,0.250852
2.247000,0.250805
2.248000,0.250759
2.249000,0.250713
2.250000,0.250667
2.251000,0.250620
2.252000,0.250574
2.253000,0.250528
2.254000,0.250482
2.255000,0.250436
2.256000,0.250390
2.257000,0.250343
2.258000,0.250297
2.259000,0.250251
2.260000,0.250205
2.261000,0.250159
2.262000,0.250113
2.263000,0.250067
2.264000,0.250021
2.265000,0.249976
2.266000,0.249930
2.267000,0.249884
2.268000,0.249838
2.269000,0.249792
2.270000,0.249746
2.271000,0.249701
2.272000,0.249655
2.273000,0.249609
2.274000,0.249563
2.275000,0.249518
2.276000,0.249472
2.277000,0.249427
2.278000,0.249381
2.279000,0.249335
2.280000,0.249290
2.281000,0.249244
2.282000,0.249199
2.283000,0.249153
2.284000,0.249108
2.285000,0.249062
2.286000,0.249017
2.287000,0.248972
2.288000,0.248926
2.289000,0.248881
2.290000,0.248836
2.291000,0.248790
2.292000,0.248745
2.293000,0.248700
2.294000,0.248654
2.295000,0.248609
2.296000,0.248564
2.297000,0.248519
2.298000,0.248474
2.299000,0.248429
2.300000,0.248384
2.301000,0.248338
2.302000,0.248293
2.303000,0.248248
2.304000,0.248203
2.305000,0.248158
2.306000,0.248113
2.307000,0.248069
2.308000,0.248024
2.309000,0.247979
2.310000,0.247934
2.311000,0.247889
2.312000,0.247844
2.313000,0.247799
2.314000,0.247755
2.315000,0.247710
2.316000,0.247665
2.317000,0.247620
2.318000,0.247576
2.319000,0.247531
2.320000,0.247487
2.321000,0.247442
2.322000,0.247397
2.323000,0.247353
2.324000,0.247308
2.325000,0.247264
2.326000,0.247219
2.327000,0.247175
2.328000,0.247130
2.329000,0.247086
2.330000,0.247041
2.331000,0.246997
2.332000,0.246953
2.333000,0.246908
2.334000,0.246864
2.335000,0.246820
2.336000,0.246775
2.337000,0.246731
2.338000,0.246687
2.339000,0.246643
2.340000,0.246598
2.341000,0.246554
2.342000,0.246510
2.343000,0.246466
2.344000,0.246422
2.345000,0.246378
2.346000,0.246334
2.347000,0.246290
2.348000,0.246246
2.349000,0.246202
2.350000,0.246158
2.351000,0.246114
2.352000,0.246070
2.353000,0.246026
2.354000,0.245982
2.355000,0.245938
2.356000,0.245894
2.357000,0.245851
2.358000,0.245807
2.359000,0.245763
2.360000,0.245719
2.361000,0.245676
2.362000,0.245632
2.363000,0.245588
2.364000,0.245545
2.365000,0.245501
2.366000,0.245457
2.367000,0.245414
2.368000,0.245370
2.369000,0.245327
2.370000,0.245283
2.371000,0.245239
2.372000,0.245196
2.373000,0.245153
2.374000,0.245109
2.375000,0.245066
2.376000,0.245022
2.377000,0.244979
2.378000,0.244936
2.379000,0.244892
2.380000,0.244849
2.381000,0.244806
2.382000,0.244762
2.383000,0.244719
2.384000,0.244676
2.385000,0.244633
2.386000,0.244589
2.387000,0.244546
2.388000,0.244503
2.389000,0.244460
2.390000,0.244417
2.391000,0.244374
2.392000,0.244331
2.393000,0.244288
2.394000,0.244245
2.395000,0.244202
2.396000,0.244159
2.397000,0.244116
2.398000,0.244073
2.399000,0.244030
2.400000,0.243987
2.401000,0.243944
2.402000,0.243901
2.403000,0.243858
2.404000,0.243816
2.405000,0.243773
2.406000,0.243730
2.407000,0.243687
2.408000,0.243645
2.409000,0.243602
2.410000,0.243559
2.411000,0.243517
2.412000,0.243474
2.413000,0.243431
2.414000,0.243389
2.415000,0.243346
2.416000,0.243304
2.417000,0.243261
2.418000,0.243219
2.419000,0.243176
2.420000,0.243134
2.421000,0.243091
2.422000,0.243049
2.423000,0.243006
2.424000,0.242964
2.425000,0.242922
2.426000,0.242879
2.427000,0.242837
2.428000,0.242795
2.429000,0.242752
2.430000,0.242710
2.431000,0.242668
2.432000,0.242626
2.433000,0.242583
2.434000,0.242541
2.435000,0.242499
2.436000,0.242457
2.437000,0.242415
2.438000,0.242373
2.439000,0.242331
2.440000,0.242289
2.441000,0.242247
2.442000,0.242205
2.443000,0.242163
2.444000,0.242121
2.445000,0.242079
2.446000,0.242037
2.447000,0.241995
2.448000,0.241953
2.449000,0.241911
2.450000,0.241869
2.451000,0.241827
2.452000,0.241786
2.453000,0.241744
2.454000,0.241702
2.455000,0.241660
2.456000,0.241619
2.457000,0.241577
2.458000,0.241535
2.459000,0.241493
2.460000,0.241452
2.461000,0.241410
2.462000,0.241369
2.463000,0.241327
2.464000,0.241285
2.465000,0.241244
2.466000,0.241202
2.467000,0.241161
2.468000,0.241119
2.469000,0.241078
2.470000,0.241036
2.471000,0.240995
2.472000,0.240954
2.473000,0.240912
2.474000,0.240871
2.475000,0.240830
2.476000,0.240788
2.477000,0.240747
2.478000,0.240706
2.479000,0.240664
2.480000,0.240623
2.481000,0.240582
2.482000,0.240541
2.483000,0.240499
2.484000,0.240458
2.485000,0.240417
2.486000,0.240376
2.487000,0.240335
2.488000,0.240294
2.489000,0.240253
2.490000,0.240212
2.491000,0.240171
2.492000,0.240130
2.493000,0.240089
2.494000,0.240048
2.495000,0.240007
2.496000,0.239966
2.497000,0.239925
2.498000,0.239884
2.499000,0.239843
